,0
2004-02-13 00:52:39,46.131306639068306
2004-02-13 01:02:39,48.140161065749375
2004-02-13 01:12:39,50.76527167582232
2004-02-13 01:22:39,48.932135361165244
2004-02-13 01:32:39,48.89766988420101
2004-02-13 01:42:39,47.957515163802434
2004-02-13 01:52:39,49.794513578426546
2004-02-13 02:02:39,53.339468903605336
2004-02-13 02:12:39,53.33082790610088
2004-02-13 02:22:39,52.35676386825065
2004-02-13 02:32:39,52.75065806500629
2004-02-13 02:42:39,53.05655811505859
2004-02-13 02:52:39,52.53793790597941
2004-02-13 03:02:39,53.52201345987059
2004-02-13 03:12:39,51.20924162367058
2004-02-13 03:22:39,51.485289720638704
2004-02-13 03:32:39,52.74275383337126
2004-02-13 03:42:39,54.02345961033551
2004-02-13 03:52:39,52.38449252919317
2004-02-13 04:02:39,52.08959534060621
2004-02-13 04:12:39,50.20148448127743
2004-02-13 04:22:39,52.686275119238836
2004-02-13 04:32:39,49.48823606358593
2004-02-13 04:42:39,45.78726242447636
2004-02-13 04:52:39,46.820738723075806
2004-02-13 05:02:39,49.18885331069378
2004-02-13 05:12:39,49.35015600785096
2004-02-13 05:22:39,46.62749361028878
2004-02-13 05:32:39,47.93757858218649
2004-02-13 05:42:39,49.64848399494518
2004-02-13 05:52:39,51.29859904087572
2004-02-13 06:02:39,52.37411206548221
2004-02-13 06:12:39,52.70854570007976
2004-02-13 06:22:39,51.91335990575976
2004-02-13 06:32:39,49.52862211830578
2004-02-13 06:42:39,48.275173360776
2004-02-13 06:52:39,46.92024163049778
2004-02-13 07:02:39,48.47128261592201
2004-02-13 07:12:39,49.55544261644033
2004-02-13 07:22:39,51.730739318707286
2004-02-13 07:32:39,52.91640022225767
2004-02-13 07:42:39,50.86798850393943
2004-02-13 07:52:39,48.49219341238478
2004-02-13 08:02:39,49.81556352730055
2004-02-13 08:12:39,48.9981236168512
2004-02-13 08:22:39,49.21355529327871
2004-02-13 08:32:39,50.542678952994464
2004-02-13 08:42:39,53.115649624555886
2004-02-13 08:52:39,51.795452809735735
2004-02-13 09:02:39,52.574267029984384
2004-02-13 09:12:39,47.204803879907644
2004-02-13 09:22:39,46.156706714360475
2004-02-13 09:32:39,47.35861220960025
2004-02-13 09:42:39,54.40218357678182
2004-02-13 09:52:39,53.32425328248003
2004-02-13 10:02:39,52.88101165999549
2004-02-13 10:12:39,48.431900627794555
2004-02-13 10:22:39,48.966904104090155
2004-02-13 10:32:39,46.568683878317884
2004-02-13 10:42:39,49.825347130510735
2004-02-13 10:52:39,50.87723082676476
2004-02-13 11:02:39,50.49366644920893
2004-02-13 11:12:39,49.31527423241992
2004-02-13 11:22:39,48.902627957900705
2004-02-13 11:32:39,49.63366172860146
2004-02-13 11:42:39,51.7640402819536
2004-02-13 11:52:39,51.75251367772206
2004-02-13 12:02:39,51.07767000066818
2004-02-13 12:12:39,50.21944859058905
2004-02-13 12:22:39,49.336002831038876
2004-02-13 12:32:39,50.239206925918026
2004-02-13 12:42:39,52.78061630107755
2004-02-13 12:52:39,52.1057987509766
2004-02-13 13:02:39,51.88106799721638
2004-02-13 13:12:39,51.7814892212915
2004-02-13 13:22:39,52.599988718978366
2004-02-13 13:32:39,50.14384802779492
2004-02-13 13:42:39,50.95762576101262
2004-02-13 13:52:39,52.49719449311947
2004-02-13 14:02:39,52.83786737758076
2004-02-13 14:12:39,50.59943235672765
2004-02-13 14:22:39,50.08346812049983
2004-02-13 14:32:39,49.80697245920689
2004-02-13 14:42:39,49.50324655736333
2004-02-13 14:52:39,50.1960479595745
2004-02-13 15:02:39,51.75075022448906
2004-02-13 15:12:39,51.74690831807746
2004-02-13 15:22:39,50.537912386801196
2004-02-13 15:32:39,51.227805715909184
2004-02-13 15:42:39,50.07771332655232
2004-02-13 15:52:39,51.72541288123477
2004-02-13 16:02:39,51.61651157061094
2004-02-13 16:12:39,53.700085018326845
2004-02-13 16:22:39,51.69037574715242
2004-02-13 16:32:39,49.14222758847221
2004-02-13 16:42:39,50.02921890068155
2004-02-13 16:52:39,52.48931302632278
2004-02-13 17:02:39,51.70583773667075
2004-02-13 17:12:39,46.80048300822763
2004-02-13 17:22:39,45.019065328531504
2004-02-13 17:32:39,44.59470999944126
2004-02-13 17:42:39,46.284579104233636
2004-02-13 17:52:39,47.550056474195486
2004-02-13 18:02:39,48.10789094305531
2004-02-13 18:12:39,50.746938816563535
2004-02-13 18:22:39,51.85801650015839
2004-02-13 18:32:39,50.641575727480564
2004-02-13 18:42:39,48.859217330830504
2004-02-13 19:52:39,52.952134058241384
2004-02-13 20:02:39,50.447745030002785
2004-02-13 20:12:39,50.28387828076429
2004-02-13 20:22:39,48.87269902921002
2004-02-13 20:32:39,48.99683484062842
2004-02-13 20:42:39,49.97925513481435
2004-02-13 20:52:39,49.08918719615883
2004-02-13 21:02:39,45.37919815223189
2004-02-13 21:12:39,43.18477979360064
2004-02-13 21:22:39,46.45295128844241
2004-02-13 21:32:39,50.3614480652895
2004-02-13 21:42:39,49.22583277488577
2004-02-13 21:52:39,49.24074663105735
2004-02-13 22:02:39,49.05565591538714
2004-02-13 22:12:39,51.7584084877251
2004-02-13 22:22:39,50.78866142925448
2004-02-13 22:32:39,52.68232693610677
2004-02-13 22:42:39,52.37562773228803
2004-02-13 22:52:39,52.68348073420062
2004-02-13 23:02:39,51.46355637629901
2004-02-13 23:12:39,51.529565291820845
2004-02-13 23:22:39,48.74382812781996
2004-02-13 23:32:39,51.19525713332277
2004-02-13 23:42:39,51.71972864451329
2004-02-13 23:52:39,51.64296872339707
2004-02-14 00:02:39,50.05214511829793
2004-02-14 00:12:39,50.463484421176794
2004-02-14 00:22:39,51.818482489322214
2004-02-14 00:32:39,47.93390789219167
2004-02-14 00:42:39,46.403766549717375
2004-02-14 00:52:39,41.97038420551941
2004-02-14 01:02:39,44.16899517815868
2004-02-14 01:12:39,44.90807107874896
2004-02-14 01:22:39,49.34691010735679
2004-02-14 01:32:39,51.13347593409313
2004-02-14 01:42:39,51.56348028077066
2004-02-14 01:52:39,52.03624107085294
2004-02-14 02:02:39,50.84573332438929
2004-02-14 02:12:39,48.63111686660569
2004-02-14 02:22:39,44.457431808467206
2004-02-14 02:32:39,43.23199629562862
2004-02-14 02:42:39,43.52034772592682
2004-02-14 02:52:39,47.49490909813774
2004-02-14 03:02:39,47.963049148536754
2004-02-14 03:12:39,47.773763972088105
2004-02-14 03:22:39,47.22354805298771
2004-02-14 03:32:39,49.793950941971644
2004-02-14 03:42:39,45.21082806394648
2004-02-14 03:52:39,46.61732251164497
2004-02-14 04:02:39,46.17894130378068
2004-02-14 04:12:39,50.35193027054288
2004-02-14 04:22:39,53.062517228284435
2004-02-14 04:32:39,51.93963663682441
2004-02-14 04:42:39,52.343637722873986
2004-02-14 04:52:39,51.896027245645655
2004-02-14 05:02:39,48.676447073350154
2004-02-14 05:12:39,44.77462853067916
2004-02-14 05:22:39,47.01289061749285
2004-02-14 05:32:39,52.38982874091518
2004-02-14 05:42:39,52.005996083314464
2004-02-14 05:52:39,48.93876610469834
2004-02-14 06:02:39,49.70964363526634
2004-02-14 06:12:39,46.353870079972566
2004-02-14 06:22:39,49.11290587909414
2004-02-14 06:32:39,51.1274499947985
2004-02-14 06:42:39,51.56655652787475
2004-02-14 06:52:39,50.54772441100197
2004-02-14 07:02:39,50.982781464840954
2004-02-14 07:12:39,50.668565717577046
2004-02-14 07:22:39,49.39499779243057
2004-02-14 07:32:39,51.12697682800112
2004-02-14 07:42:39,49.79061607894951
2004-02-14 07:52:39,48.892008721836454
2004-02-14 08:02:39,48.80560460117037
2004-02-14 08:12:39,49.29201547608506
2004-02-14 08:22:39,51.18256904796799
2004-02-14 08:32:39,46.928175502190804
2004-02-14 08:42:39,49.20805090605506
2004-02-14 08:52:39,44.955077498526855
2004-02-14 09:02:39,42.77786241996597
2004-02-14 09:12:39,43.69894190822579
2004-02-14 09:22:39,43.41213575313219
2004-02-14 09:32:39,50.08434451501268
2004-02-14 09:42:39,49.098231210272964
2004-02-14 09:52:39,46.75160344305775
2004-02-14 10:02:39,49.481024285670436
2004-02-14 10:12:39,49.379038694594776
2004-02-14 10:22:39,50.835489474911135
2004-02-14 10:32:39,48.64308848268468
2004-02-14 10:42:39,43.47097581139202
2004-02-14 10:52:39,40.1199817834075
2004-02-14 11:02:39,41.57174435547973
2004-02-14 11:12:39,44.31483459479607
2004-02-14 11:22:39,45.02843840973897
2004-02-14 11:32:39,44.766856437103655
2004-02-14 11:42:39,46.12215475763283
2004-02-14 11:52:39,45.43731205535053
2004-02-14 12:02:39,47.94745994743684
2004-02-14 12:12:39,50.21278479996302
2004-02-14 12:22:39,48.758806220032746
2004-02-14 12:32:39,47.1618994894765
2004-02-14 12:42:39,45.33508884267384
2004-02-14 12:52:39,47.19124634457186
2004-02-14 13:02:39,49.50742971505939
2004-02-14 13:12:39,48.84084356922169
2004-02-14 13:22:39,48.77476892187675
2004-02-14 13:32:39,44.19999437570788
2004-02-14 13:42:39,42.71238552923941
2004-02-14 13:52:39,42.29706760471671
2004-02-14 14:02:39,46.219933581333116
2004-02-14 14:12:39,46.58351616474371
2004-02-14 14:22:39,46.531194367057594
2004-02-14 14:32:39,44.055031310571366
2004-02-14 14:42:39,48.29850251558663
2004-02-14 14:52:39,49.094867443347844
2004-02-14 15:02:39,51.49404787168416
2004-02-14 15:12:39,50.94138710571876
2004-02-14 15:22:39,50.89108293295964
2004-02-14 15:32:39,45.87988342750984
2004-02-14 15:42:39,48.7140912758811
2004-02-14 15:52:39,48.37433884128877
2004-02-14 16:02:39,47.467319978332256
2004-02-14 16:12:39,51.90637814080917
2004-02-14 16:22:39,50.921309502259106
2004-02-14 16:32:39,47.21270586789384
2004-02-14 16:42:39,46.83184359694238
2004-02-14 16:52:39,44.222456830407225
2004-02-14 17:02:39,52.3544617584914
2004-02-14 17:12:39,52.103989825902595
2004-02-14 17:22:39,46.90496201533046
2004-02-14 17:32:39,44.82175350385945
2004-02-14 17:42:39,44.31244991388047
2004-02-14 17:52:39,47.32773711311227
2004-02-14 18:02:39,49.41200863096814
2004-02-14 18:12:39,44.06950722299376
2004-02-14 18:22:39,41.43932611760867
2004-02-14 18:32:39,46.100624212978886
2004-02-14 18:42:39,48.147085724446576
2004-02-14 18:52:39,50.30907012373616
2004-02-14 19:02:39,46.7490103592501
2004-02-14 19:12:39,46.1518586114335
2004-02-14 19:22:39,37.52088719183344
2004-02-14 19:32:39,39.11968430938762
2004-02-14 19:42:39,41.38625606629301
2004-02-14 19:52:39,48.85908403686834
2004-02-14 20:02:39,43.46859566950691
2004-02-14 20:12:39,41.791139883245116
2004-02-14 20:22:39,31.085372146519987
2004-02-14 20:32:39,34.47219649902097
2004-02-14 20:42:39,43.138469002867396
2004-02-14 20:52:39,46.967609748915464
2004-02-14 21:02:39,50.03332090337126
2004-02-14 21:12:39,49.39540918634048
2004-02-14 21:22:39,47.197432312705786
2004-02-14 21:32:39,44.26654082068989
2004-02-14 21:42:39,52.64430297277568
2004-02-14 21:52:39,52.111209607667405
2004-02-14 22:02:39,51.019970329851716
2004-02-14 22:12:39,43.122882744183414
2004-02-14 22:22:39,40.43344094135533
2004-02-14 22:32:39,38.48591667986521
2004-02-14 22:42:39,46.448081132825045
2004-02-14 22:52:39,49.73496846614047
2004-02-14 23:02:39,50.87537308251945
2004-02-14 23:12:39,51.84368444438101
2004-02-14 23:22:39,50.36049703541228
2004-02-14 23:32:39,47.16018632363394
2004-02-14 23:42:39,43.00842789522043
2004-02-14 23:52:39,42.31401189316064
2004-02-15 00:02:39,42.49364969793328
2004-02-15 00:12:39,41.26449407110575
2004-02-15 00:22:39,45.09983311617785
2004-02-15 00:32:39,50.46844833445965
2004-02-15 00:42:39,46.55318137069774
2004-02-15 00:52:39,44.24811619313113
2004-02-15 01:02:39,41.389618799306284
2004-02-15 01:12:39,41.71634227664703
2004-02-15 01:22:39,37.62089988856383
2004-02-15 01:32:39,45.20898290051155
2004-02-15 01:42:39,46.29457093505076
2004-02-15 01:52:39,45.48579781209473
2004-02-15 02:02:39,40.37634863703282
2004-02-15 02:12:39,41.000043785190584
2004-02-15 02:22:39,43.04008125905543
2004-02-15 02:32:39,36.34713682510352
2004-02-15 02:42:39,35.46285436260095
2004-02-15 02:52:39,37.3947725720971
2004-02-15 03:02:39,47.74377385458204
2004-02-15 03:12:39,46.76531675455658
2004-02-15 03:22:39,49.1402846133856
2004-02-15 03:32:39,47.53451838538257
2004-02-15 03:42:39,48.876689971983524
2004-02-15 03:52:39,52.80091914498892
2004-02-15 04:02:39,53.108492836116696
2004-02-15 04:12:39,49.63716355576397
2004-02-15 04:22:39,38.21469197323884
2004-02-15 04:32:39,39.63522850453445
2004-02-15 04:42:39,43.92189762178977
2004-02-15 04:52:39,45.792536688126496
2004-02-15 05:02:39,44.76134803376587
2004-02-15 05:12:39,37.01591194338515
2004-02-15 05:22:39,40.77234811275321
2004-02-15 05:32:39,41.05361599640042
2004-02-15 05:42:39,45.66474948873039
2004-02-15 05:52:39,40.01167318555664
2004-02-15 06:02:39,39.07593842677231
2004-02-15 06:12:39,38.430273139994746
2004-02-15 06:22:39,41.21407432507871
2004-02-15 06:32:39,41.6762463037617
2004-02-15 06:42:39,46.63775513108743
2004-02-15 06:52:39,34.078249231803255
2004-02-15 07:02:39,33.20160039729962
2004-02-15 07:12:39,37.96964864044118
2004-02-15 07:22:39,48.3377618543702
2004-02-15 07:32:39,48.00488451769856
2004-02-15 07:42:39,45.54593030526537
2004-02-15 07:52:39,42.8616902640959
2004-02-15 08:02:39,41.61494371420841
2004-02-15 08:12:39,41.158412172561434
2004-02-15 08:22:39,45.26297429938241
2004-02-15 08:32:39,50.8827445304732
2004-02-15 08:42:39,49.20492749432046
2004-02-15 08:52:39,49.831609418796816
2004-02-15 09:02:39,48.84052833950355
2004-02-15 09:12:39,47.10165480028594
2004-02-15 09:22:39,40.84347008288238
2004-02-15 09:32:39,40.58693844360737
2004-02-15 09:42:39,42.50853498924148
2004-02-15 09:52:39,47.01227580819004
2004-02-15 10:02:39,49.0120567706216
2004-02-15 10:12:39,45.69035726095832
2004-02-15 10:22:39,43.98516789741251
2004-02-15 10:32:39,42.92201931630851
2004-02-15 10:42:39,47.41403418643184
2004-02-15 10:52:39,43.24229131453099
2004-02-15 11:02:39,37.899463498817326
2004-02-15 11:12:39,41.15663979706827
2004-02-15 11:22:39,45.58187345178022
2004-02-15 11:32:39,48.38467663805881
2004-02-15 11:42:39,46.83326762249814
2004-02-15 11:52:39,47.36317319511789
2004-02-15 12:02:39,46.298422698104645
2004-02-15 12:12:39,44.83594519709697
2004-02-15 12:22:39,46.4269237471356
2004-02-15 12:32:39,49.5232855335849
2004-02-15 12:42:39,47.35817376132662
2004-02-15 12:52:39,44.307126365915565
2004-02-15 13:02:39,44.547085946397935
2004-02-15 13:12:39,46.02718665163374
2004-02-15 13:22:39,47.626751793571174
2004-02-15 13:32:39,50.418118152029066
2004-02-15 13:42:39,47.3611349601332
2004-02-15 13:52:39,48.90054474197245
2004-02-15 14:02:39,47.870523280930094
2004-02-15 14:12:39,48.00076940655502
2004-02-15 14:22:39,40.80308684734246
2004-02-15 14:32:39,40.13895444703955
2004-02-15 14:42:39,43.54589500443125
2004-02-15 14:52:39,41.75104602810529
2004-02-15 15:02:39,46.0988876001482
2004-02-15 15:12:39,42.395783320374846
2004-02-15 15:22:39,43.58162870410385
2004-02-15 15:32:39,33.898158910178914
2004-02-15 15:42:39,34.81502690345352
2004-02-15 15:52:39,35.31121292141978
2004-02-15 16:02:39,40.381793015878955
2004-02-15 16:12:39,40.75264091836848
2004-02-15 16:22:39,45.660719400599746
2004-02-15 16:32:39,43.27561089999512
2004-02-15 16:42:39,47.03138847557298
2004-02-15 16:52:39,35.844264416975406
2004-02-15 17:02:39,34.08773439268408
2004-02-15 17:12:39,34.77575865556817
2004-02-15 17:22:39,48.16203049929037
2004-02-15 17:32:39,46.021653254834966
2004-02-15 17:42:39,45.4414835674713
2004-02-15 17:52:39,45.28117563284741
2004-02-15 18:02:39,40.44017629873447
2004-02-15 18:12:39,40.460653810561624
2004-02-15 18:22:39,41.598559874955825
2004-02-15 18:32:39,45.630934018449764
2004-02-15 18:42:39,37.604223639189385
2004-02-15 18:52:39,41.095769211056464
2004-02-15 19:02:39,39.215587397861654
2004-02-15 19:12:39,36.15136352459183
2004-02-15 19:22:39,35.97013951525158
2004-02-15 19:32:39,40.52515067367374
2004-02-15 19:42:39,39.13479564713671
2004-02-15 19:52:39,37.56223121562906
2004-02-15 20:02:39,41.625137356759424
2004-02-15 20:12:39,42.053995710241566
2004-02-15 20:22:39,39.52394556810228
2004-02-15 20:32:39,39.45670533073289
2004-02-15 20:42:39,36.530662384789096
2004-02-15 20:52:39,37.94224273173305
2004-02-15 21:02:39,40.23164108602523
2004-02-15 21:12:39,42.83019280268021
2004-02-15 21:22:39,32.68051649985851
2004-02-15 21:32:39,31.199534810675566
2004-02-15 21:42:39,35.597208431723814
2004-02-15 21:52:39,46.002230215357955
2004-02-15 22:02:39,45.652907346074045
2004-02-15 22:12:39,48.29692000694073
2004-02-15 22:22:39,47.77539145461161
2004-02-15 22:32:39,47.99685717567425
2004-02-15 22:42:39,46.476780446127556
2004-02-15 22:52:39,50.87262694491979
2004-02-15 23:02:39,51.73461857224877
2004-02-15 23:12:39,46.789106741911304
2004-02-15 23:22:39,32.828763965346575
2004-02-15 23:32:39,38.3399317933885
2004-02-15 23:42:39,38.69393259609282
2004-02-15 23:52:39,39.71637790531711
2004-02-16 00:02:39,37.642755750958116
2004-02-16 00:12:39,39.460089974956176
2004-02-16 00:22:39,38.46380797591675
2004-02-16 00:32:39,41.27678976646967
2004-02-16 00:42:39,43.579356798758
2004-02-16 00:52:39,44.327937858921004
2004-02-16 01:02:39,42.94654604073781
2004-02-16 01:12:39,34.863880185242834
2004-02-16 01:22:39,41.78035157029957
2004-02-16 01:32:39,42.489102668709876
2004-02-16 01:42:39,46.35949562960955
2004-02-16 01:52:39,42.734232507050194
2004-02-16 02:02:39,43.698861648398314
2004-02-16 02:12:39,35.665156715033284
2004-02-16 02:22:39,32.52359250919616
2004-02-16 02:32:39,36.59961797706019
2004-02-16 02:42:39,31.073931668854385
2004-02-16 02:52:39,2.7017465459693586
2004-02-16 03:02:39,2.371548749775174
2004-02-16 03:12:39,13.12165783967646
2004-02-16 03:22:39,21.591311268282567
2004-02-16 03:32:39,13.190759094655286
2004-02-16 03:42:39,-9.243739305718973
2004-02-16 03:52:39,-18.242802930455852
2004-02-16 04:02:39,-5.61914169982794
2004-02-16 04:12:39,18.87907769967056
2004-02-16 04:22:39,25.104619374358123
2004-02-16 04:32:39,14.074210791749637
2004-02-16 04:42:39,9.24152914048834
2004-02-16 04:52:39,-5.562114701752611
2004-02-16 05:02:39,-3.899262598360208
2004-02-16 05:12:39,-7.080993883402803
2004-02-16 05:22:39,-22.371077933880528
2004-02-16 05:32:39,-37.21392753855905
2004-02-16 05:42:39,-49.12295818823172
2004-02-16 05:52:39,-41.05919880302346
2004-02-16 06:02:39,-24.524346630379924
2004-02-16 06:12:39,-15.131889282882794
2004-02-16 06:22:39,-36.05680392426747
2004-02-16 06:32:39,-33.9007232783366
2004-02-16 06:42:39,-28.940914866193125
2004-02-16 06:52:39,-46.172929933718876
2004-02-16 07:02:39,-31.33174132532197
2004-02-16 07:12:39,-40.77448430812481
2004-02-16 07:22:39,-60.710431927989916
2004-02-16 07:32:39,-58.4126086219476
2004-02-16 07:42:39,-52.970151543322245
2004-02-16 07:52:39,-62.821778414952846
2004-02-16 08:02:39,-55.2523848315322
2004-02-16 08:12:39,-46.90914029820969
2004-02-16 08:22:39,-46.92114621255206
2004-02-16 08:32:39,-45.033040396612364
2004-02-16 08:42:39,-38.23273561852514
2004-02-16 08:52:39,-44.152141761957765
2004-02-16 09:02:39,-61.00255764225574
2004-02-16 09:12:39,-72.13488981372772
2004-02-16 09:22:39,-67.2338218999505
2004-02-16 09:32:39,-57.230300515191146
2004-02-16 09:42:39,-67.10165926723629
2004-02-16 09:52:39,-86.1199425957845
2004-02-16 10:02:39,-76.56998869491068
2004-02-16 10:12:39,-59.719982231307384
2004-02-16 10:22:39,-70.34963174980899
2004-02-16 10:32:39,-98.0844038296762
2004-02-16 10:42:39,-110.73871166470263
2004-02-16 10:52:39,-138.83222750184297
2004-02-16 11:02:39,-108.19819365789854
2004-02-16 11:12:39,-124.73665020614632
2004-02-16 11:22:39,-107.7571387696486
2004-02-16 11:32:39,-94.14665570689434
2004-02-16 11:42:39,-91.35382516164745
2004-02-16 11:52:39,-118.71541585583722
2004-02-16 12:02:39,-115.87355415290844
2004-02-16 12:12:39,-112.4547152871811
2004-02-16 12:22:39,-98.61671529306398
2004-02-16 12:32:39,-97.48113163355475
2004-02-16 12:42:39,-78.66218380409322
2004-02-16 12:52:39,-91.19414399890658
2004-02-16 13:02:39,-136.43913284915988
2004-02-16 13:12:39,-141.95053759232798
2004-02-16 13:22:39,-136.38350625213522
2004-02-16 13:32:39,-133.9307310355134
2004-02-16 13:42:39,-121.23974336921893
2004-02-16 13:52:39,-128.28142249650423
2004-02-16 14:02:39,-132.60638242127817
2004-02-16 14:12:39,-168.64065489255864
2004-02-16 14:22:39,-175.84095600073067
2004-02-16 14:32:39,-144.80998845615505
2004-02-16 14:42:39,-125.0365987576323
2004-02-16 14:52:39,-179.69173240368963
2004-02-16 15:02:39,-201.93984323741358
2004-02-16 15:12:39,-203.82918892078072
2004-02-16 15:22:39,-240.5041301362789
2004-02-16 15:32:39,-292.0200589798478
2004-02-16 15:42:39,-307.37652147795865
2004-02-16 15:52:39,-287.3747325887612
2004-02-16 16:02:39,-258.31058260254383
2004-02-16 16:12:39,-239.88081857417097
2004-02-16 16:22:39,-282.3431778944181
2004-02-16 16:32:39,-292.5967631145423
2004-02-16 16:42:39,-262.88774233627123
2004-02-16 16:52:39,-237.198480415184
2004-02-16 17:02:39,-237.73928317104287
2004-02-16 17:12:39,-250.6087904065226
2004-02-16 17:22:39,-203.117719584949
2004-02-16 17:32:39,-248.4355145286246
2004-02-16 17:42:39,-268.31661146711383
2004-02-16 17:52:39,-274.446924863593
2004-02-16 18:02:39,-265.2582495456907
2004-02-16 18:12:39,-297.07150263085134
2004-02-16 18:22:39,-273.93809780632813
2004-02-16 18:32:39,-263.0932226546898
2004-02-16 18:42:39,-271.2175749026488
2004-02-16 18:52:39,-272.8093242172695
2004-02-16 19:02:39,-240.35493227289817
2004-02-16 19:12:39,-262.8424681597649
2004-02-16 19:22:39,-290.4740998197042
2004-02-16 19:32:39,-259.9069220438787
2004-02-16 19:42:39,-234.94982188898695
2004-02-16 19:52:39,-214.0841502603747
2004-02-16 20:02:39,-257.68438268276685
2004-02-16 20:12:39,-279.6094343327427
2004-02-16 20:22:39,-231.72018734826463
2004-02-16 20:32:39,-267.44138774302075
2004-02-16 20:42:39,-326.3827036135995
2004-02-16 20:52:39,-354.5952951099175
2004-02-16 21:02:39,-357.36291494877605
2004-02-16 21:12:39,-345.6379153515216
2004-02-16 21:22:39,-322.1207916867448
2004-02-16 21:32:39,-307.510484138469
2004-02-16 21:42:39,-330.80319160391736
2004-02-16 21:52:39,-445.2685689386092
2004-02-16 22:02:39,-583.2171565268043
2004-02-16 22:12:39,-635.6142312791086
2004-02-16 22:22:39,-649.6357066749974
2004-02-16 22:32:39,-634.8909396951044
2004-02-16 22:42:39,-589.4321796133905
2004-02-16 22:52:39,-550.7404353807775
2004-02-16 23:02:39,-626.4217729790719
2004-02-16 23:12:39,-571.8062787071867
2004-02-16 23:22:39,-553.9571179033717
2004-02-16 23:32:39,-624.6334345723855
2004-02-16 23:42:39,-611.3278069303436
2004-02-16 23:52:39,-590.1649442994893
2004-02-17 00:02:39,-555.5587974602348
2004-02-17 00:12:39,-601.959230199654
2004-02-17 00:22:39,-638.2135759020454
2004-02-17 00:32:39,-607.0996555411759
2004-02-17 00:42:39,-543.7487483016176
2004-02-17 00:52:39,-520.5556510173154
2004-02-17 01:02:39,-570.9579735895048
2004-02-17 01:12:39,-598.9065653286119
2004-02-17 01:22:39,-535.737120009965
2004-02-17 01:32:39,-525.3987694507656
2004-02-17 01:42:39,-585.2824604384352
2004-02-17 01:52:39,-600.6044477138587
2004-02-17 02:02:39,-572.9786807789936
