,b1x,b1y,b2x,b2y,b3x,b3y,b4x,b4y
2003-10-29 18:09:46,0.1289057571170469,0.12586615557400277,0.1255460715855269,0.12228692807265962,0.13111353093412761,0.1322954734117887,0.11826221983495155,0.11940807656623802
2003-10-29 18:19:46,0.12942653449875466,0.12636852385370267,0.12588334391327738,0.12191503491381346,0.13081683675960737,0.1336316226378237,0.1177249377410996,0.11885013916695017
2003-10-29 18:29:46,0.12993959665999333,0.12729854973387333,0.12666629229942888,0.12252224229698626,0.13122364373260467,0.13181302797988115,0.1183853215489026,0.11957561404365395
2003-10-29 18:39:46,0.13026309878412068,0.12658103423018585,0.1250670442892717,0.12154416719566345,0.13188041408271928,0.13405698520435594,0.118036085746373,0.11929288539479446
2003-10-29 18:49:46,0.1293466966160468,0.12588490648957512,0.12635436300600628,0.12166946628253199,0.13155515406025683,0.13362439572244836,0.11716968601982364,0.11876927584354605
2003-10-29 18:59:46,0.1302314077835826,0.12741286195615034,0.12612466429024774,0.1221657307485713,0.1323001123101716,0.13356316226378237,0.11889613750671252,0.1202264759021421
2003-10-29 19:09:46,0.1302065042238396,0.1265512964500212,0.12620069339323203,0.12177674691147038,0.13100156257629822,0.13354690170418448,0.11701259827139793,0.11849509253381368
2003-10-29 19:19:46,0.12925831339420799,0.125994579813467,0.12511094291713548,0.12186552077738118,0.1302386835294689,0.13126031544509068,0.11715718540944199,0.11844611553298341
2003-10-29 19:29:46,0.13172918599540948,0.1274874261438545,0.12655354265344967,0.1227601445383061,0.13121251037648293,0.1334122759900379,0.1186525220958047,0.11999965818643402
2003-10-29 19:39:46,0.12849660627960352,0.1270378436447092,0.12475760535182433,0.12161150446799146,0.13135763465012962,0.13142975731236928,0.11708701596757562,0.1193111480052727
2003-10-29 19:49:46,0.12930084476781106,0.12543424971922376,0.12582460081058605,0.1216946628253325,0.13230499536110185,0.13301396552566122,0.11774154011426231,0.1189675765418222
2003-10-29 19:59:46,0.13265579373992867,0.12823912300405307,0.1270784217979396,0.12283558767517858,0.13169979002881108,0.13393529957517522,0.11857419795888276,0.1196698080960977
2003-10-29 20:09:46,0.13066770838419936,0.12691210508325568,0.12562561648517961,0.1222207627325547,0.13037379754870806,0.1332449338346599,0.11787904682845822,0.11959495092533662
2003-10-29 20:19:46,0.13068758240148473,0.12594272181258798,0.1256651203672052,0.12138131744714054,0.13037233263342943,0.13214776112114937,0.11717896381659158,0.11858411055227226
2003-10-29 20:29:46,0.1315672640265634,0.12823536305483732,0.1265408955515411,0.12296972508423205,0.13229708481859465,0.13368963328287506,0.11822095805459115,0.11963841007861646
2003-10-29 20:39:46,0.1296975926558919,0.1268008691830661,0.12509761218809473,0.12069383270667476,0.13125792275013412,0.13319468724058814,0.11726998388593092,0.11863240392597217
2003-10-29 20:49:46,0.13053440109380288,0.12730343278480394,0.12658733336588684,0.12219585917281127,0.13116826993505615,0.13311797451047436,0.11839513648127302,0.11957864153523008
2003-10-29 20:59:46,0.1311875091557207,0.1285474388397878,0.12603447433956821,0.12257683480638643,0.13131764246301103,0.13312061135797582,0.11819673812197833,0.11994413789735779
2003-10-29 21:09:46,0.13068099028272817,0.12719029249475078,0.12482513794618946,0.12121163142731473,0.13055906050100186,0.13301826261048066,0.11818623956247794,0.11975111089408629
2003-10-29 21:19:46,0.12972650031739863,0.12698564383026503,0.12600219737291884,0.12164343962107486,0.13194589579569188,0.13317476439279308,0.11788358806582183,0.11895292738903238
2003-10-29 21:29:46,0.13032169539528327,0.12838439376922725,0.1261774500708039,0.12307051125543339,0.13249489721177773,0.1333138825137954,0.11850524927974826,0.11994672591435027
2003-10-29 21:39:46,0.12937794814199957,0.12690482933737057,0.12497050637238187,0.12104541237364966,0.13146335270276818,0.13341579178670804,0.1179741686605779,0.11925943649592154
2003-10-29 21:49:46,0.13063269690902968,0.12665115484154416,0.12465012940084992,0.12100610381366199,0.1318391523023593,0.13262874163777522,0.11792641242248003,0.11935245861614258
2003-10-29 21:59:46,0.13171253479173842,0.1276291811123583,0.12760579129840266,0.12287406611650936,0.1317538942331171,0.13398725523707328,0.11883353679378797,0.11955783973826736
2003-10-29 22:09:46,0.12704101762781417,0.12470579618145343,0.12441105522730628,0.120082035255627,0.13069939938473552,0.1318146393866898,0.11790365740514488,0.11906972996728332
2003-10-29 22:19:46,0.12825152595341627,0.12631857024268717,0.12544997314321993,0.12084203330240584,0.1315998828067779,0.13185189706528688,0.11768997509643807,0.11902417110210409
2003-10-29 22:29:46,0.12942287221055712,0.1264473851262267,0.125396015430442,0.12244299038038892,0.13114937252795555,0.1333104155476343,0.11838659114214571,0.12026422188583337
2003-10-29 22:39:46,0.12810366717124827,0.1257642951315987,0.12570169441867218,0.12097900288099928,0.13167093119781248,0.13316753747741616,0.11783822452268068,0.11882469847160378
2003-10-29 22:49:46,0.1272376580887738,0.1255078861272523,0.12642389765125164,0.12117666878265439,0.13165799111284815,0.13317398310464332,0.11779862297963628,0.11891903901557609
2003-10-29 22:59:46,0.12951442941549904,0.1267825089115676,0.12700312515259501,0.12288212315054435,0.13176673665706243,0.13399653303384107,0.11822994286830366,0.11928141022510734
2003-10-29 23:09:46,0.12920459983397659,0.12602988427169232,0.12571160701206102,0.12173538747009,0.13102597783094924,0.13332052346305912,0.11873802431759321,0.11963884955320032
2003-10-29 23:19:46,0.12858733336588762,0.12562351677328037,0.1258273353191074,0.12138429610820733,0.1318219639630838,0.13326661458079084,0.11800146491527852,0.1190728551198787
2003-10-29 23:29:46,0.12821885834269192,0.12621172908833403,0.12625181893647153,0.12238517505737581,0.13178700131842327,0.1342155866985702,0.11852722300893478,0.11970032716441115
2003-10-29 23:39:46,0.12775174569070794,0.1253873235997853,0.1260873577811416,0.12109766101860364,0.13122383905464075,0.13333268225987627,0.11790673372723307,0.1192751599199166
2003-10-29 23:49:46,0.1293861516675628,0.12709604961179685,0.1255460715855266,0.1211729576639479,0.13116289857903152,0.13193080716831826,0.11819927730846008,0.11948791444894678
2003-10-29 23:59:46,0.1286854338590751,0.12658640558621018,0.1270724644758047,0.12276512525025594,0.13207427120464946,0.1338428145905567,0.11813267249377316,0.11964749255334602
2003-10-30 00:09:46,0.12882943503100724,0.12556213682308706,0.12554079789052242,0.12127740612334606,0.13121426827481855,0.13290585477806593,0.11715747839249879,0.11915279066360554
2003-10-30 00:19:46,0.12847516968601996,0.1254372283802915,0.12661980565457284,0.12242321402412176,0.13219170857952078,0.13477577030128512,0.11794653059231257,0.11958635675569981
2003-10-30 00:29:46,0.12945622344841026,0.12745138922798968,0.12683807803115407,0.12204126178035986,0.13183070462424903,0.13381361394599325,0.11927320669954486,0.12059407197617007
2003-10-30 00:39:46,0.12734972410762194,0.12614414766345974,0.12538068265052024,0.12112207627325515,0.13040954148151843,0.13275789833488003,0.11793515308364513,0.11888632257434321
2003-10-30 00:49:46,0.1264270716343575,0.12415908979930627,0.12465105718052609,0.12075081791103047,0.13010259290004347,0.13156902192489947,0.11740890668489556,0.11885399677718547
2003-10-30 00:59:46,0.1286905122320434,0.12703662288197656,0.12571375555447123,0.12289896967625459,0.1319189901850671,0.13365637970604122,0.11831617754772997,0.1200025391864829
2003-10-30 01:09:46,0.12742135846476849,0.12475804482640739,0.12570232921529367,0.12167898823184709,0.13147609746569708,0.13293085599882873,0.11751677327994445,0.11916411934176352
2003-10-30 01:19:46,0.12821080130865742,0.12563377118023245,0.1251466868499441,0.12117984276575884,0.1310478050686071,0.13261438546804027,0.11809258264563571,0.11914824942624033
2003-10-30 01:29:46,0.12774871819913072,0.1258635187264996,0.12564793202793073,0.12212334586649698,0.13178099516577943,0.13273817080912234,0.11849045363543026,0.12007456418770382
2003-10-30 01:39:46,0.12656413887396847,0.1252171492748667,0.12586293276038804,0.12162546999365201,0.13090224132037742,0.13225880169930182,0.11787431026905512,0.11920074222373948
2003-10-30 01:49:46,0.12841603593925513,0.12541999121050695,0.12513916695151156,0.12132579715806384,0.13113838566336247,0.1335365496362121,0.1185485619415012,0.11934191122613316
2003-10-30 01:59:46,0.12842546022755014,0.12543195468528676,0.12580106450510328,0.12216997900288015,0.1311623126129205,0.1328498950144051,0.11927872454709551,0.12006660481468744
2003-10-30 02:09:46,0.1275421163142728,0.12539030226085274,0.12572757458860326,0.12185844035353219,0.13120269544411395,0.1341408760193372,0.11779002880999881,0.11952146100883773
2003-10-30 02:19:46,0.12696537916890502,0.12466814785878214,0.12597958884711277,0.12108774842521577,0.13113120757849572,0.13362205185800052,0.11740036134576787,0.11906655598417727
2003-10-30 02:29:46,0.1278734801503981,0.1253048488695728,0.12640724644758017,0.1221158259680647,0.13156814297573038,0.13341252014258562,0.11958704038283027,0.12039787098979439
2003-10-30 02:39:46,0.12732208603935766,0.1251796962742328,0.12566604814688306,0.12126637042824262,0.13177679574197926,0.13230079593730232,0.1184215049562952,0.11959915034913711
2003-10-30 02:49:46,0.1271570877484252,0.12493222325308824,0.12660535182381993,0.12092836564285313,0.13126568680111428,0.1319174276087703,0.11801127984764768,0.11900034181356386
2003-10-30 02:59:46,0.12761541090873585,0.12596816250793463,0.12556765467063843,0.12262620245129106,0.13360046877288975,0.13418985302016717,0.11881400459006668,0.11979100542018503
2003-10-30 03:09:46,0.1261931734947999,0.12433761414131525,0.12447131207578636,0.12051511304262855,0.1308524342008883,0.13264661360417998,0.11747385126226809,0.11878734313198705
2003-10-30 03:19:46,0.12745773719419923,0.12526534498754702,0.1251265686801117,0.12124190634308252,0.13187133160798836,0.13271815030030717,0.11777640509790382,0.11909385223887851
2003-10-30 03:29:46,0.12837330924361534,0.12594936276185384,0.12598891547438812,0.12184066604814604,0.13212310171395147,0.1339357878802673,0.1189886713218421,0.12066331363836051
2003-10-30 03:39:46,0.12637096537916875,0.12409385223887846,0.12532066995458782,0.12057463743346808,0.13174774158894478,0.13291737877826162,0.117918062405389,0.11960559597636532
2003-10-31 00:09:46,0.12585292250598087,0.12244274622784272,0.12579222618291916,0.12089833487963257,0.13095370867718212,0.1329418428634226,0.11896000781288077,0.12007905659455982
2003-10-31 00:19:46,0.1264417696176563,0.12393251623614397,0.12554519263635885,0.12146794277064225,0.13253708677181433,0.13355383563650536,0.11932975242931775,0.12113750671419417
2003-10-31 00:29:46,0.12734025098881788,0.12396171688070741,0.1259068802187602,0.12210933151032777,0.1321449289516095,0.13483265784462187,0.11989618633722293,0.12078622003027448
2003-10-31 00:39:46,0.12544118365154563,0.12215498803652429,0.12515298598564392,0.1209969236779137,0.13208540456076975,0.13317085795204886,0.11859792958640498,0.12004848869573671
2003-10-31 00:49:46,0.12593310220225565,0.12259324185751262,0.12540280287123376,0.12170081546950473,0.1320461936618008,0.13317901264710305,0.11917500854533875,0.11955007568728816
2003-10-31 00:59:46,0.12720518580008744,0.12414942135846378,0.12586210264173073,0.12243317544802035,0.13278895453879647,0.135057864153524,0.11962669075638295,0.1218262122173921
2003-10-31 01:09:46,0.12675936325015827,0.12450417500854419,0.12546901704184704,0.12180619170857868,0.13234703842961235,0.1335167732799459,0.11961809658674742,0.12161726646808793
2003-10-31 01:19:46,0.1266617022315542,0.12309644025587146,0.1259869134235072,0.12138917915913774,0.1326979832999653,0.1331604082230576,0.11961047902729406,0.12074261438546702
2003-10-31 01:29:46,0.12698872015235133,0.12300937545778527,0.12577108257239147,0.12185468040431582,0.1324553933297525,0.13431944919185423,0.11996743005029356,0.12109922359490183
2003-10-31 01:39:46,0.12449538551687057,0.12050710483910324,0.12333151032765274,0.11945339127887067,0.13154616924654491,0.1329525367449583,0.11983651545485483,0.1207140485375251
2003-10-31 01:49:46,0.12738297768445728,0.12451691977147264,0.12772313101225696,0.12229923336100265,0.13272776991063986,0.1326089652815084,0.11950158699155128,0.12201953220372085
2003-10-31 01:59:46,0.1271221251037652,0.1243553396161912,0.12652526978856474,0.1224762927877339,0.13281219786122458,0.13534259485326433,0.11919581034230069,0.12030807168318665
2003-10-31 02:09:46,0.12497324088090178,0.12215088627374371,0.1260990282728653,0.12090004394745785,0.13139376922701299,0.1335685336198064,0.11932418575125599,0.12010703647638991
2003-10-31 02:19:46,0.1257091654865951,0.12305166267884086,0.12487479857414875,0.12094355193124717,0.13106816739098684,0.1323054836661947,0.11932701792079575,0.12111162654426409
2003-10-31 02:29:46,0.12676722496215695,0.12327550173348249,0.1253050930221197,0.12176033986034415,0.13164617412959706,0.1332964500219749,0.12036383612481003,0.12087655647248344
2003-10-31 02:39:46,0.12570398945261044,0.12302719859368105,0.12588534596415812,0.12074822989403672,0.1316913423507006,0.1329599101518633,0.11859036085746222,0.1208729430147958
2003-10-31 02:49:46,0.12560266614580692,0.12272913716489996,0.12562254016309307,0.12089955564236507,0.1322513794618878,0.13362644660383827,0.1192562136823084,0.12158367107768851
2003-10-31 02:59:46,0.12728731871673313,0.124276234191122,0.12622466917330047,0.12208857854387367,0.1320441916109186,0.13445011963474762,0.12003799013623587,0.12204033400068279
2003-10-31 03:09:46,0.12553015283949398,0.12265740514673514,0.12662996240050753,0.12159958982372177,0.1320643097807512,0.1337968650813046,0.11893798525318514,0.12058508716245839
2003-10-31 03:19:46,0.12670843302895715,0.12331817959861226,0.12608110747595105,0.12192968406660519,0.13152727183944607,0.13337306509106853,0.11870901899506774,0.1202882953269191
2003-10-31 03:29:46,0.12720069339323206,0.12439069290492684,0.1259955564236532,0.12171102104594858,0.13093031886322726,0.133879339811515,0.12052541628009039,0.12208574637433293
2003-10-31 03:39:46,0.12576043752136462,0.12250505395771298,0.12585355730260386,0.1212304311733966,0.13111841398505775,0.13341808682064601,0.11887850969285578,0.1203941598710863
2003-10-31 03:49:46,0.12634479222618367,0.12323253088529573,0.12551677327994681,0.12109756335758522,0.13151613848332458,0.1341281800869191,0.11869842277454784,0.120575467552126
2003-10-31 03:59:46,0.12649436007617604,0.12395849406709318,0.12726402656379712,0.12255764441623147,0.1326489574686265,0.1341909272913712,0.12005224864495147,0.1220115240001947
2003-10-31 04:09:46,0.12669251428292405,0.12286180965867408,0.12610127447629288,0.1217558962839973,0.1316128717222522,0.13329537575076927,0.11991166560867175,0.1284949460422862
2003-10-31 04:19:46,0.12644660383807735,0.1226841154353239,0.12466653645197509,0.12047360710972219,0.13154529029737702,0.13281410225108709,0.11829151814053267,0.11963225743444447
2003-10-31 04:29:46,0.12694545632110874,0.12471155818155095,0.12634655012451645,0.12252522095805436,0.13236852385370482,0.13458025294203887,0.11928961375067014,0.11948298256750813
2003-10-31 04:39:46,0.1256058889594212,0.1225091068899852,0.12573372723277482,0.12074193075833663,0.1328034083695496,0.13417510620635853,0.11987504272669501,0.12144948483812631
2003-10-31 04:49:46,0.12543551931246705,0.1228087308950622,0.12506147761121103,0.12109038527271773,0.13199624005078375,0.1335383563650568,0.1186179989257286,0.12095400166023637
2003-10-31 04:59:46,0.1266218565359625,0.12430128424239476,0.12620391620684543,0.12237902241320277,0.1324954831778901,0.1341716880707064,0.12029923336100308,0.12094286830411569
2003-10-31 05:09:46,0.1261546950534688,0.12324522681771555,0.1255598906196591,0.12200141608476887,0.13187890033692987,0.1335164802968893,0.11896406074515223,0.11993124664290132
2003-10-31 05:19:46,0.1271570389179159,0.12379373992870682,0.12602607549196748,0.12131500561550872,0.13178387616582804,0.1340538600517612,0.11947072610967155,0.12197665901655237
2003-10-31 05:29:46,0.12664031446847926,0.12407676156062256,0.12634777088724927,0.12157048684017752,0.13297885638947207,0.13388974070999543,0.11976673665706267,0.1207325064700409
2003-10-31 05:39:46,0.12604502172957627,0.1228959421846761,0.12553025050051209,0.12143122222764739,0.13082108501391815,0.1333820499047806,0.119275062258899,0.12055417745007037
2003-10-31 05:49:46,0.12501235411885253,0.12272508423262833,0.1256940280287124,0.12160276380682561,0.1320013672542606,0.13334708726012076,0.11875482201279307,0.13099140583036237
2003-10-31 05:59:46,0.12685663362468821,0.1234613994823958,0.1262290150886277,0.12195580838908136,0.13222891742760906,0.13358772400996266,0.12024249230919391,0.1215987597050633
2003-10-31 06:09:46,0.12544157429561986,0.12245041261780241,0.1250358415938281,0.12101440500024417,0.13115083744323502,0.13360925826456482,0.11906186825528564,0.12093857121929794
2003-10-31 06:19:46,0.12691728111724174,0.12272230089359801,0.1247983788270914,0.12070467307973942,0.13171209531715397,0.13338820254895298,0.1193401533277981,0.12077303579276256
2003-10-31 06:29:46,0.12744035353288735,0.1238140534205778,0.12605024659407116,0.12228526783534295,0.13313486986669232,0.13484130084476756,0.12009624493383353,0.12171116753747682
2003-10-31 06:39:46,0.12650725133063181,0.12341110405781469,0.12577332877582012,0.12142565554958784,0.1324328336344547,0.13356047658577078,0.11931085502221707,0.12069627423213922
2003-10-31 06:49:46,0.12511196835782903,0.1229154743883971,0.12475111089408678,0.12099448215244814,0.13246862639777401,0.13452019141559657,0.1191532301381899,0.12073812197861188
2003-10-31 06:59:46,0.12791938082914178,0.12445817666878259,0.12721041066458275,0.12344474827872352,0.13299365203379038,0.1343482591923443,0.12039865227794136,0.12197900288099908
2003-10-31 07:09:46,0.1260727086283512,0.12412354118853342,0.12600546901704177,0.12178661067434854,0.13237379754870862,0.13378040919966874,0.11954739000927603,0.12083089994628582
2003-10-31 07:19:46,0.126215586698569,0.12374373748718202,0.12620523463059777,0.12172982079203025,0.1320573758484297,0.13421880951218415,0.1192447385126222,0.12061111382391666
2003-10-31 07:29:46,0.1270507837296744,0.12341256897309485,0.12697685433859024,0.12220889691879522,0.13206953464524687,0.13464153523121253,0.11977821182674803,0.12064739489232794
2003-10-31 07:39:46,0.12563352702768713,0.12254948972117723,0.1245872357048688,0.12077909077591543,0.1317271839445292,0.1326296694174527,0.1193649103960148,0.11959739245080236
2003-10-31 07:49:46,0.1267822159285122,0.12443644709214252,0.12744328336344596,0.12176380682650453,0.1327413447922265,0.13495917769422355,0.11966341129937919,0.12184237511597157
2003-10-31 07:59:46,0.1270911665608665,0.12388676204892766,0.12701679769519986,0.12296889496557407,0.13250637238146434,0.1334629132281856,0.12037062356560246,0.12126471019092598
2003-10-31 08:09:46,0.1271534254602269,0.1235087650764194,0.1266342106548171,0.12152019141559625,0.1310845256116017,0.13210010254406915,0.11916158015528112,0.11963108550222107
2003-10-31 08:19:46,0.12620572293569013,0.12314424532447878,0.12440368182040076,0.1200878460862335,0.13188124420137676,0.1331126519849603,0.11876649250451587,0.12131197812393055
2003-10-31 08:29:46,0.12706689779774366,0.12429552224229672,0.12643131988866688,0.12244259973631369,0.13316382635870874,0.1360498071194881,0.12022418086820472,0.11898286049123366
2003-10-31 08:39:46,0.12722471800380897,0.12348112700815388,0.1261914644269743,0.12175985155525113,0.13254089555154025,0.13383475755652063,0.1190211924410358,0.1205669222129984
2003-10-31 08:49:46,0.12691415596464664,0.12444616436349373,0.12421568435958799,0.12188392987938802,0.13193539723619402,0.13388725035402116,0.11943390790565853,0.12104135944137868
2003-10-31 08:59:46,0.1271223692563117,0.12490902876116948,0.1268617608281648,0.12287982811660796,0.13273861028370626,0.1344556863128082,0.12049523902534091,0.12229767078470549
2003-10-31 09:09:46,0.12545329361785165,0.12261394599345651,0.12540485375262372,0.12134445041261824,0.13219756824063783,0.13456584794179394,0.11911948825626106,0.12131495678499832
2003-10-31 09:19:46,0.1271366765955372,0.12383461106499316,0.1251024952390253,0.12057165877239977,0.13185995409932214,0.1329780262708149,0.11868377362175764,0.11998393476243906
2003-10-31 09:29:46,0.12670296401191483,0.12379945309829651,0.1264861565506141,0.12273660823282376,0.13271053274085706,0.13510107915425612,0.12030816934420491,0.12128390058108178
2003-10-31 09:39:46,0.12687152693002535,0.12371878509692885,0.12609048293373656,0.12094355193124544,0.13249938961863408,0.134165974901119,0.11936276185360539,0.12153479173787643
2003-10-31 09:49:46,0.12629005322525405,0.1231932223253082,0.1253185702426879,0.12094731188046247,0.1319150837443235,0.13334982176864038,0.11953620782264576,0.12074989013135165
2003-10-31 09:59:46,0.1276485668245505,0.12421461008838257,0.12621915132574865,0.12182958152253498,0.13215318130768097,0.13437565310806265,0.12053899116167643,0.12153498705991472
2003-10-31 10:09:46,0.12553449875482242,0.12290185067630212,0.125258752868792,0.12105288344157426,0.13209053176424643,0.13451096244933883,0.1192717417842656,0.12005112554323828
2003-10-31 12:05:51,0.1254122759900385,0.12334733141266564,0.1248352458616142,0.12063601738366105,0.1311903413252597,0.1345662874163782,0.11879588847111629,0.11990336442208989
2003-10-31 12:11:44,0.1268905219981438,0.12428287514038754,0.12641046926119445,0.12256267395868842,0.1322582157331907,0.1347250354021191,0.11939186483714935,0.1215256604326381
2003-10-31 12:21:44,0.12678827091166595,0.12343561697348529,0.1266998388593189,0.12164270716343537,0.1327048684017766,0.1347282582157336,0.12032701792079623,0.12212827774793544
2003-10-31 12:31:44,0.1272407344108609,0.12354489965330276,0.12671688070706524,0.12281727623418989,0.13298359294887474,0.13438380780311543,0.11993774110063887,0.12207016944186656
2003-10-31 12:41:44,0.12725679964842054,0.12381092826798074,0.12608467210313032,0.12240529322720795,0.13379715806435807,0.1358335856242974,0.12114375701938475,0.12211636310366694
2003-10-31 12:51:44,0.12665574490941886,0.12361257873919532,0.1262806777674691,0.12215440207041335,0.13237692270130402,0.13455915816201916,0.11961545973924408,0.12174583719908152
2003-10-31 13:01:44,0.12754074906001234,0.12538361248107677,0.1284192587528684,0.12361433663753017,0.1337098491137273,0.13473035792763358,0.12141149470188839,0.12249079544899649
2003-10-31 13:11:44,0.12859553689145,0.12581131891205558,0.12750896039845683,0.12348644953366743,0.13285282484496327,0.13520958054592497,0.12143429854973325,0.1225581815518323
2003-10-31 13:21:44,0.12704839103471896,0.12435812295522244,0.12584291225157404,0.1222939108354894,0.13266160457053616,0.1343905952439093,0.12018868108794198,0.12162796034962571
2003-10-31 13:31:44,0.12577171736901263,0.12331373602226567,0.12741593827823608,0.12279359343717951,0.13168343180819458,0.13237286976903126,0.11993930367693616,0.12148454514380481
2003-10-31 13:41:44,0.12672820938522356,0.12384486547194687,0.12631642170027824,0.12214361052785747,0.13184769764148593,0.1319985839152308,0.1194144733629562,0.12136495922652422
2003-10-31 13:51:44,0.12679027296254597,0.12357942282337966,0.12616534010449687,0.12222867327506182,0.13230748571707673,0.1340662141706143,0.11968543385907486,0.12112730113774904
2003-10-31 14:01:44,0.12670228038478332,0.12329688949655729,0.1256802578250887,0.12164685775672632,0.13166243468919442,0.13354812246691758,0.11915645295180333,0.12152922505981616
2003-10-31 14:11:44,0.12638732359978458,0.12366487621465805,0.12617842668098994,0.12172342399531198,0.1329037550661656,0.1336754236046681,0.11979662092875538,0.12139323209140944
2003-10-31 14:21:44,0.12758083890814967,0.12424503149567831,0.12579710923384885,0.12196010547389978,0.1314892817032088,0.13448723082181768,0.11949782704233529,0.12119292934225248
2003-10-31 14:31:44,0.1272978172762337,0.12439020459983396,0.12642839005810816,0.12199018506762964,0.1314802968894972,0.13435016358220586,0.11960833048488573,0.12124493383465898
2003-10-31 14:41:44,0.1259243615410911,0.12319805654573035,0.12593793642267695,0.12226803066555939,0.1322019141559645,0.13314932369744684,0.11990609893061067,0.12128023829288412
2003-10-31 14:51:44,0.12551521070364738,0.12290531764246242,0.1248968211338445,0.12077601445383031,0.13056179500952292,0.13357214707749465,0.1184477269397904,0.11991820889691801
2003-10-31 15:01:44,0.12678592704721986,0.12448767029640127,0.12575745886029624,0.12271204648664445,0.13263928902778493,0.13452795546657517,0.12023048000390524,0.12147175155036756
2003-10-31 15:11:44,0.1266534498754825,0.12346857756726272,0.12732775037843597,0.12229752429317808,0.13254944089066883,0.13517911030812077,0.12115879681624936,0.12232301381903293
2003-10-31 15:21:44,0.12638546804043058,0.12446125299086859,0.12572103130035617,0.12213057278187361,0.13215967576541796,0.13548469163533405,0.12057981346745379,0.12119092729137008
2003-10-31 15:31:44,0.12609531715415787,0.12312383417159072,0.1254440646515949,0.12250412617803601,0.1314394257532113,0.13284979735338645,0.12026187802138616,0.12110801308657604
2003-10-31 15:41:44,0.12718360271497559,0.12418399335904996,0.12736300600615202,0.12305322525513926,0.13238414961668066,0.13466575516382698,0.12082162214951873,0.12184755114995834
2003-10-31 15:51:44,0.12697875872845343,0.12310859905268814,0.12597646369451734,0.12207441769617618,0.13188602959128884,0.13462669075638478,0.11958586845060676,0.12050778846623254
